event_name,event_date,fighter1_name,fighter2_name,winner_name,fighter1_odds,fighter2_odds
ufc-fight-night-july-09-2022,Jul 9 2022,Kennedy Nzechukwu,Karl Roberson,Kennedy Nzechukwu,-155,+135
ufc-fight-night-july-09-2022,Jul 9 2022,Ronnie Lawrence,Saidyokub Kakhramonov,Saidyokub Kakhramonov,-120,+100
ufc-fight-night-july-16-2022,Jul 16 2022,Brian Ortega,Yair Rodriguez,Yair Rodriguez,-165,+140
ufc-fight-night-july-16-2022,Jul 16 2022,Michelle Waterson-Gomez,Amanda Lemos,Amanda Lemos,+260,-315
ufc-fight-night-july-16-2022,Jul 16 2022,Li Jingliang,Muslim Salikhov,Li Jingliang,+150,-175
ufc-fight-night-july-16-2022,Jul 16 2022,Matt Schnell,Sumudaerji,Matt Schnell,+220,-260
ufc-fight-night-july-16-2022,Jul 16 2022,Shane Burgos,Charles Jourdain,Shane Burgos,-170,+145
ufc-fight-night-july-16-2022,Jul 16 2022,Lauren Murphy,Miesha Tate,Lauren Murphy,+175,-205
ufc-fight-night-july-16-2022,Jul 16 2022,Punahele Soriano,Dalcha Lungiambula,Punahele Soriano,-240,+200
ufc-fight-night-july-16-2022,Jul 16 2022,Ricky Simon,Jack Shore,Ricky Simon,+140,-165
ufc-fight-night-july-16-2022,Jul 16 2022,Bill Algeo,Herbert Burns,Bill Algeo,-180,+155
ufc-fight-night-july-16-2022,Jul 16 2022,Dustin Jacoby,Da Woon Jung,Dustin Jacoby,-130,+110
ufc-fight-night-july-16-2022,Jul 16 2022,Dwight Grant,Dustin Stoltzfus,Dustin Stoltzfus,-145,+125
ufc-fight-night-july-16-2022,Jul 16 2022,Jessica Penne,Emily Ducote,Emily Ducote,-,-
ufc-fight-night-july-23-2022,Jul 23 2022,Curtis Blaydes,Tom Aspinall,Curtis Blaydes,+120,-140
ufc-fight-night-july-23-2022,Jul 23 2022,Jack Hermansson,Chris Curtis,Jack Hermansson,-110,-110
ufc-fight-night-july-23-2022,Jul 23 2022,Paddy Pimblett,Jordan Leavitt,Paddy Pimblett,-245,+205
ufc-fight-night-july-23-2022,Jul 23 2022,Nikita Krylov,Alexander Gustafsson,Nikita Krylov,-210,+180
ufc-fight-night-july-23-2022,Jul 23 2022,Molly McCann,Hannah Goldy,Molly McCann,-460,+370
ufc-fight-night-july-23-2022,Jul 23 2022,Paul Craig,Volkan Oezdemir,Volkan Oezdemir,+120,-140
ufc-fight-night-july-23-2022,Jul 23 2022,Mason Jones,Ludovit Klein,Ludovit Klein,-390,+320
ufc-fight-night-july-23-2022,Jul 23 2022,Marc Diakiese,Damir Hadžović,,-410,+330
ufc-fight-night-july-23-2022,Jul 23 2022,Nathaniel Wood,Charles Rosa,Nathaniel Wood,-600,+450
ufc-fight-night-july-23-2022,Jul 23 2022,Makwan Amirkhani,Jonathan Pearce,Jonathan Pearce,+145,-170
ufc-fight-night-july-23-2022,Jul 23 2022,Muhammad Mokaev,Charles Johnson,Muhammad Mokaev,-500,+400
ufc-fight-night-july-23-2022,Jul 23 2022,Jai Herbert,Kyle Nelson,Jai Herbert,-285,+240
ufc-fight-night-july-23-2022,Jul 23 2022,Mandy Böhm,Victoria Leonardo,,-110,-110
ufc-fight-night-july-23-2022,Jul 23 2022,Claudio Silva,Nicolas Dalby,Nicolas Dalby,+185,-215
ufc-277,Jul 30 2022,Julianna Peña,Amanda Nunes,,+215,-255
ufc-277,Jul 30 2022,Brandon Moreno,Kai Kara-France,Brandon Moreno,-205,+175
ufc-277,Jul 30 2022,Derrick Lewis,Sergei Pavlovich,Sergei Pavlovich,+130,-150
ufc-277,Jul 30 2022,Alexandre Pantoja,Alex Perez,Alexandre Pantoja,-190,+160
ufc-277,Jul 30 2022,Magomed Ankalaev,Anthony Smith,Magomed Ankalaev,-600,+450
ufc-277,Jul 30 2022,Alex Morono,Matthew Semelsberger,Alex Morono,+140,-165
ufc-277,Jul 30 2022,Drew Dober,Rafael Alves,Drew Dober,-165,+140
ufc-277,Jul 30 2022,Don'Tale Mayes,Hamdy Abdelwahab,,-190,+160
ufc-277,Jul 30 2022,Drakkar Klose,Rafa Garcia,Drakkar Klose,-200,+170
ufc-277,Jul 30 2022,Michael Morales,Adam Fugitt,Michael Morales,-600,+450
ufc-277,Jul 30 2022,Joselyne Edwards,Ji Yeon Kim,Joselyne Edwards,-130,+110
ufc-277,Jul 30 2022,Nicolae Negumereanu,Ihor Potieria,Nicolae Negumereanu,-125,+105
ufc-277,Jul 30 2022,Orion Cosce,Blood Diamond,Orion Cosce,-,-
ufc-fight-night-august-06-2022,Aug 6 2022,Thiago Santos,Jamahal Hill,Jamahal Hill,+240,-285
ufc-fight-night-august-06-2022,Aug 6 2022,Vicente Luque,Geoff Neal,Geoff Neal,-180,+155
ufc-fight-night-august-06-2022,Aug 6 2022,Mohammed Usman,Zac Pauga,Mohammed Usman,+235,-280
ufc-fight-night-august-06-2022,Aug 6 2022,Brogan Walker,Juliana Miller,Juliana Miller,+110,-130
ufc-fight-night-august-06-2022,Aug 6 2022,Augusto Sakai,Serghei Spivac,Serghei Spivac,+255,-305
ufc-fight-night-august-06-2022,Aug 6 2022,Terrance McKinney,Erick Gonzalez,Terrance McKinney,-850,+600
ufc-fight-night-august-06-2022,Aug 6 2022,Sam Alvey,Michal Oleksiejczuk,Michal Oleksiejczuk,+460,-610
ufc-fight-night-august-06-2022,Aug 6 2022,Bryan Battle,Takashi Sato,Bryan Battle,-285,+240
ufc-fight-night-august-06-2022,Aug 6 2022,Cory McKenna,Miranda Granger,Cory McKenna,-180,+155
ufc-fight-night-august-06-2022,Aug 6 2022,Mayra Bueno Silva,Stephanie Egger,Mayra Bueno Silva,+105,-125
ufc-fight-night-august-13-2022,Aug 13 2022,Marlon Vera,Dominick Cruz,Marlon Vera,-215,+185
ufc-fight-night-august-13-2022,Aug 13 2022,Nate Landwehr,David Onama,Nate Landwehr,+280,-340
ufc-fight-night-august-13-2022,Aug 13 2022,Yazmin Jauregui,Iasmin Lucindo,Yazmin Jauregui,-195,+165
ufc-fight-night-august-13-2022,Aug 13 2022,Devin Clark,Azamat Murzakanov,Azamat Murzakanov,+130,-150
ufc-fight-night-august-13-2022,Aug 13 2022,Priscila Cachoeira,Ariane da Silva,,+170,-200
ufc-fight-night-august-13-2022,Aug 13 2022,Bruno Silva,Gerald Meerschaert,Gerald Meerschaert,-280,+235
ufc-fight-night-august-13-2022,Aug 13 2022,Angela Hill,Loopy Godinez,Angela Hill,+275,-330
ufc-fight-night-august-13-2022,Aug 13 2022,Martin Buday,Lukasz Brzeski,Martin Buday,-295,+245
ufc-fight-night-august-13-2022,Aug 13 2022,Cynthia Calvillo,Nina Nunes,Nina Nunes,-190,+160
ufc-fight-night-august-13-2022,Aug 13 2022,Gabriel Benitez,Charlie Ontiveros,Gabriel Benitez,-325,+270
ufc-fight-night-august-13-2022,Aug 13 2022,Ode Osbourne,Tyson Nam,Tyson Nam,-360,+295
ufc-fight-night-august-13-2022,Aug 13 2022,Jason Witt,Josh Quinlan,Josh Quinlan,+240,-285
ufc-fight-night-august-13-2022,Aug 13 2022,Youssef Zalal,Da'Mon Blackshear,,-135,+115
ufc-278,Aug 20 2022,Kamaru Usman,Leon Edwards,Kamaru Usman,-340,+280
ufc-278,Aug 20 2022,Paulo Costa,Luke Rockhold,Paulo Costa,-360,+295
ufc-278,Aug 20 2022,José Aldo,Merab Dvalishvili,,+115,-135
ufc-278,Aug 20 2022,Wu Yanan,Lucie Pudilova,Lucie Pudilova,+100,-120
ufc-278,Aug 20 2022,Tyson Pedro,Harry Hunsucker,Tyson Pedro,-730,+530
ufc-278,Aug 20 2022,Marcin Tybura,Alexandr Romanov,Marcin Tybura,+280,-340
ufc-278,Aug 20 2022,Leonardo Santos,Jared Gordon,Jared Gordon,+225,-265
ufc-278,Aug 20 2022,Sean Woodson,Luis Saldana,,-340,+280
ufc-278,Aug 20 2022,AJ Fletcher,Ange Loosa,Ange Loosa,-150,+130
ufc-278,Aug 20 2022,Amir Albazi,Francisco Figueiredo,Amir Albazi,-460,+370
ufc-278,Aug 20 2022,Aoriqileng,Jay Perrin,Aoriqileng,-135,+115
ufc-278,Aug 20 2022,Daniel Lacerda,Victor Altamirano,Victor Altamirano,+145,-170
ufc-fight-night-september-03-2022,Sep 3 2022,Ciryl Gane,Tai Tuivasa,Ciryl Gane,-560,+430
ufc-fight-night-september-03-2022,Sep 3 2022,Robert Whittaker,Marvin Vettori,Robert Whittaker,-210,+180
ufc-fight-night-september-03-2022,Sep 3 2022,Nassourdine Imavov,Joaquin Buckley,Nassourdine Imavov,-240,+200
ufc-fight-night-september-03-2022,Sep 3 2022,Alessio Di Chirico,Roman Kopylov,Roman Kopylov,-105,-115
ufc-fight-night-september-03-2022,Sep 3 2022,William Gomis,Jarno Errens,William Gomis,-225,+190
ufc-fight-night-september-03-2022,Sep 3 2022,Charles Jourdain,Nathaniel Wood,Nathaniel Wood,-135,+115
ufc-fight-night-september-03-2022,Sep 3 2022,Abus Magomedov,Dustin Stoltzfus,Abus Magomedov,-295,+245
ufc-fight-night-september-03-2022,Sep 3 2022,John Makdessi,Nasrat Haqparast,Nasrat Haqparast,+195,-230
ufc-fight-night-september-03-2022,Sep 3 2022,Farès Ziam,Michal Figlak,,+165,-195
ufc-fight-night-september-03-2022,Sep 3 2022,Benoît Saint Denis,Gabriel Miranda,,-300,+250
ufc-fight-night-september-03-2022,Sep 3 2022,Khalid Taha,Cristian Quiñonez,,-115,-105
ufc-fight-night-september-03-2022,Sep 3 2022,Stephanie Egger,Ailin Perez,Stephanie Egger,-265,+225
ufc-279,Sep 10 2022,Nate Diaz,Tony Ferguson,Nate Diaz,+120,-140
ufc-279,Sep 10 2022,Khamzat Chimaev,Kevin Holland,Khamzat Chimaev,-560,+430
ufc-279,Sep 10 2022,Li Jingliang,Daniel Rodriguez,Daniel Rodriguez,+145,-170
ufc-279,Sep 10 2022,Irene Aldana,Macy Chiasson,Irene Aldana,-180,+155
ufc-279,Sep 10 2022,Johnny Walker,Ion Cutelaba,Johnny Walker,+185,-215
ufc-279,Sep 10 2022,Hakeem Dawodu,Julian Erosa,Julian Erosa,-205,+175
ufc-279,Sep 10 2022,Jailton Almeida,Anton Turkalj,Jailton Almeida,-660,+490
ufc-279,Sep 10 2022,Denis Tiuliulin,Jamie Pickett,Denis Tiuliulin,+110,-130
ufc-279,Sep 10 2022,Jake Collier,Chris Barnett,Chris Barnett,-460,+370
ufc-279,Sep 10 2022,Norma Dumont,Danyelle Wolf,Norma Dumont,-390,+320
ufc-279,Sep 10 2022,Chad Anheliger,Alatengheili,Alatengheili,+150,-175
ufc-279,Sep 10 2022,Melissa Martinez,Elise Reed,Elise Reed,-170,+145
ufc-279,Sep 10 2022,Darian Weeks,Yohan Lainesse,Yohan Lainesse,-115,-105
ufc-fight-night-september-17-2022,Sep 17 2022,Cory Sandhagen,Song Yadong,Cory Sandhagen,-190,+160
ufc-fight-night-september-17-2022,Sep 17 2022,Chidi Njokuani,Gregory Rodrigues,Gregory Rodrigues,-125,+105
ufc-fight-night-september-17-2022,Sep 17 2022,Andre Fili,Bill Algeo,Andre Fili,-130,+110
ufc-fight-night-september-17-2022,Sep 17 2022,Joe Pyfer,Alen Amedovski,Joe Pyfer,-475,+380
ufc-fight-night-september-17-2022,Sep 17 2022,Tanner Boser,Rodrigo Nascimento,Rodrigo Nascimento,-170,+145
ufc-fight-night-september-17-2022,Sep 17 2022,Anthony Hernandez,Marc-Andre Barriault,Anthony Hernandez,-210,+180
ufc-fight-night-september-17-2022,Sep 17 2022,Damon Jackson,Pat Sabatini,Damon Jackson,+160,-190
ufc-fight-night-september-17-2022,Sep 17 2022,Trevin Giles,Louis Cosce,Trevin Giles,-210,+180
ufc-fight-night-september-17-2022,Sep 17 2022,Denise Gomes,Loma Lookboonmee,Loma Lookboonmee,+175,-205
ufc-fight-night-september-17-2022,Sep 17 2022,Trey Ogden,Daniel Zellhuber,Trey Ogden,+295,-360
ufc-fight-night-september-17-2022,Sep 17 2022,Mariya Agapova,Gillian Robertson,Gillian Robertson,+125,-145
ufc-fight-night-september-17-2022,Sep 17 2022,Tony Gravely,Javid Basharat,Javid Basharat,+140,-165
ufc-fight-night-september-17-2022,Sep 17 2022,Nikolas Motta,Cameron VanCamp,Nikolas Motta,-190,+160
ufc-fight-night-october-01-2022,Oct 1 2022,Mackenzie Dern,Yan Xiaonan,Yan Xiaonan,-240,+200
ufc-fight-night-october-01-2022,Oct 1 2022,Randy Brown,Francisco Trinaldo,Randy Brown,-320,+265
ufc-fight-night-october-01-2022,Oct 1 2022,Raoni Barcelos,Trevin Jones,Raoni Barcelos,-250,+210
ufc-fight-night-october-01-2022,Oct 1 2022,Sodiq Yusuff,Don Shainis,Sodiq Yusuff,-1050,+700
ufc-fight-night-october-01-2022,Oct 1 2022,Mike Davis,Viacheslav Borshchev,Mike Davis,-180,+155
ufc-fight-night-october-01-2022,Oct 1 2022,John Castaneda,Daniel Santos,Daniel Santos,-195,+165
ufc-fight-night-october-01-2022,Oct 1 2022,Ilir Latifi,Aleksei Oleinik,Ilir Latifi,-190,+160
ufc-fight-night-october-01-2022,Oct 1 2022,Joaquim Silva,Jesse Ronson,Joaquim Silva,-135,+115
ufc-fight-night-october-01-2022,Oct 1 2022,Krzysztof Jotko,Brendan Allen,Brendan Allen,-130,+110
ufc-fight-night-october-01-2022,Oct 1 2022,Julija Stoliarenko,Chelsea Chandler,Chelsea Chandler,-125,+105
ufc-fight-night-october-01-2022,Oct 1 2022,Guido Cannetti,Randy Costa,Guido Cannetti,+225,-265
ufc-fight-night-october-15-2022,Oct 15 2022,Alexa Grasso,Viviane Araújo,,-230,+195
ufc-fight-night-october-15-2022,Oct 15 2022,Cub Swanson,Jonathan Martinez,Jonathan Martinez,+175,-205
ufc-fight-night-october-15-2022,Oct 15 2022,Jordan Wright,Duško Todorović,,+180,-210
ufc-fight-night-october-15-2022,Oct 15 2022,Raphael Assunção,Victor Henry,,+330,-410
ufc-fight-night-october-15-2022,Oct 15 2022,Misha Cirkunov,Alonzo Menifield,Alonzo Menifield,+170,-200
ufc-fight-night-october-15-2022,Oct 15 2022,Mana Martinez,Brandon Davis,Mana Martinez,-150,+130
ufc-fight-night-october-15-2022,Oct 15 2022,Nick Maximov,Jacob Malkoun,Jacob Malkoun,-125,+105
ufc-fight-night-october-15-2022,Oct 15 2022,Joanderson Brito,Lucas Alexander,Joanderson Brito,-,-
ufc-fight-night-october-15-2022,Oct 15 2022,Piera Rodriguez,Sam Hughes,Piera Rodriguez,-165,+140
ufc-fight-night-october-15-2022,Oct 15 2022,Tatsuro Taira,CJ Vergara,Tatsuro Taira,-260,+220
ufc-fight-night-october-15-2022,Oct 15 2022,Mike Jackson,Pete Rodriguez,Pete Rodriguez,+490,-660
ufc-280,Oct 22 2022,Charles Oliveira,Islam Makhachev,Islam Makhachev,+165,-195
ufc-280,Oct 22 2022,Aljamain Sterling,TJ Dillashaw,Aljamain Sterling,-175,+150
ufc-280,Oct 22 2022,Petr Yan,Sean O'Malley,Sean O'Malley,-275,+230
ufc-280,Oct 22 2022,Beneil Dariush,Mateusz Gamrot,Beneil Dariush,+180,-210
ufc-280,Oct 22 2022,Katlyn Cerminara,Manon Fiorot,Manon Fiorot,+185,-215
ufc-280,Oct 22 2022,Belal Muhammad,Sean Brady,Belal Muhammad,+120,-140
ufc-280,Oct 22 2022,Makhmud Muradov,Caio Borralho,Caio Borralho,+175,-205
ufc-280,Oct 22 2022,Volkan Oezdemir,Nikita Krylov,Nikita Krylov,+150,-175
ufc-280,Oct 22 2022,Abubakar Nurmagomedov,Gadzhi Omargadzhiev,Abubakar Nurmagomedov,-165,+140
ufc-280,Oct 22 2022,Armen Petrosyan,AJ Dobson,Armen Petrosyan,-195,+165
ufc-280,Oct 22 2022,Muhammad Mokaev,Malcolm Gordon,Muhammad Mokaev,-1150,+750
ufc-280,Oct 22 2022,Karol Rosa,Lina Lansberg,Karol Rosa,-360,+295
ufc-fight-night-october-29-2022,Oct 29 2022,Calvin Kattar,Arnold Allen,Arnold Allen,-105,-115
ufc-fight-night-october-29-2022,Oct 29 2022,Tim Means,Max Griffin,Max Griffin,+160,-190
ufc-fight-night-october-29-2022,Oct 29 2022,Waldo Cortes Acosta,Jared Vanderaa,,-195,+165
ufc-fight-night-october-29-2022,Oct 29 2022,Josh Fremd,Tresean Gore,Tresean Gore,-155,+135
ufc-fight-night-october-29-2022,Oct 29 2022,Dustin Jacoby,Khalil Rountree Jr.,Khalil Rountree Jr.,-170,+145
ufc-fight-night-october-29-2022,Oct 29 2022,Phil Hawes,Roman Dolidze,Roman Dolidze,-170,+145
ufc-fight-night-october-29-2022,Oct 29 2022,Andrei Arlovski,Marcos Rogerio de Lima,Marcos Rogerio de Lima,+200,-240
ufc-fight-night-october-29-2022,Oct 29 2022,Joseph Holmes,JunYong Park,JunYong Park,+200,-240
ufc-fight-night-october-29-2022,Oct 29 2022,Chase Hooper,Steve Garcia,Steve Garcia,-275,+230
ufc-fight-night-october-29-2022,Oct 29 2022,Cody Durden,Carlos Mota,Cody Durden,-175,+150
ufc-fight-night-october-29-2022,Oct 29 2022,Christian Rodriguez,Joshua Weems,Christian Rodriguez,-200,+170
ufc-fight-night-november-05-2022,Nov 5 2022,Marina Rodriguez,Amanda Lemos,Amanda Lemos,-230,+195
ufc-fight-night-november-05-2022,Nov 5 2022,Neil Magny,Daniel Rodriguez,Neil Magny,-115,-105
ufc-fight-night-november-05-2022,Nov 5 2022,Darrick Minner,Shayilan Nuerdanbieke,Shayilan Nuerdanbieke,+185,-215
ufc-fight-night-november-05-2022,Nov 5 2022,Tagir Ulanbekov,Nate Maness,Tagir Ulanbekov,-225,+190
ufc-fight-night-november-05-2022,Nov 5 2022,Grant Dawson,Mark Madsen,Grant Dawson,-205,+175
ufc-fight-night-november-05-2022,Nov 5 2022,Miranda Maverick,Shanna Young,Miranda Maverick,-750,+550
ufc-fight-night-november-05-2022,Nov 5 2022,Mario Bautista,Benito Lopez,Mario Bautista,-345,+285
ufc-fight-night-november-05-2022,Nov 5 2022,Polyana Viana,Jinh Yu Frey,Polyana Viana,-145,+125
ufc-fight-night-november-05-2022,Nov 5 2022,Liudvik Sholinian,Johnny Munoz,Johnny Munoz,+215,-255
ufc-fight-night-november-05-2022,Nov 5 2022,Carlos Candelario,Jake Hadley,Jake Hadley,+220,-260
ufc-fight-night-november-05-2022,Nov 5 2022,Tamires Vidal,Ramona Pascual,Tamires Vidal,-120,+100
ufc-281,Nov 12 2022,Israel Adesanya,Alex Pereira,Alex Pereira,-165,+140
ufc-281,Nov 12 2022,Carla Esparza,Zhang Weili,Zhang Weili,-,-
ufc-281,Nov 12 2022,Dustin Poirier,Michael Chandler,Dustin Poirier,-175,+150
ufc-281,Nov 12 2022,Frankie Edgar,Chris Gutierrez,Chris Gutierrez,+175,-205
ufc-281,Nov 12 2022,Dan Hooker,Claudio Puelles,Dan Hooker,-155,+135
ufc-281,Nov 12 2022,Brad Riddell,Renato Moicano,Renato Moicano,+105,-125
ufc-281,Nov 12 2022,Dominick Reyes,Ryan Spann,Ryan Spann,-215,+185
ufc-281,Nov 12 2022,Erin Blanchfield,Molly McCann,Erin Blanchfield,-380,+310
ufc-281,Nov 12 2022,Andre Petroski,Wellington Turman,Andre Petroski,-205,+175
ufc-281,Nov 12 2022,Matt Frevola,Ottman Azaitar,Matt Frevola,-145,+125
ufc-281,Nov 12 2022,Karolina Kowalkiewicz,Silvana Gomez Juarez,Karolina Kowalkiewicz,-115,-105
ufc-281,Nov 12 2022,Michael Trizano,Seungwoo Choi,,+135,-155
ufc-281,Nov 12 2022,Julio Arce,Montel Jackson,Montel Jackson,-,-
ufc-281,Nov 12 2022,Carlos Ulberg,Nicolae Negumereanu,Carlos Ulberg,-125,+105
ufc-fight-night-november-19-2022,Nov 19 2022,Kennedy Nzechukwu,Ion Cutelaba,Kennedy Nzechukwu,-170,+145
ufc-fight-night-november-19-2022,Nov 19 2022,Chase Sherman,Waldo Cortes Acosta,,+185,-215
ufc-fight-night-november-19-2022,Nov 19 2022,Andre Fialho,Muslim Salikhov,Muslim Salikhov,+100,-120
ufc-fight-night-november-19-2022,Nov 19 2022,Jack Della Maddalena,Danny Roberts,Jack Della Maddalena,-675,+500
ufc-fight-night-november-19-2022,Nov 19 2022,Charles Johnson,Zhalgas Zhumagulov,Charles Johnson,-165,+140
ufc-fight-night-november-19-2022,Nov 19 2022,Jennifer Maia,Maryna Moroz,Jennifer Maia,+160,-190
ufc-fight-night-november-19-2022,Nov 19 2022,Vince Morales,Miles Johns,Miles Johns,+145,-170
ufc-fight-night-november-19-2022,Nov 19 2022,Ricky Turcios,Kevin Natividad,Ricky Turcios,-155,+135
ufc-fight-night-november-19-2022,Nov 19 2022,Vanessa Demopoulos,Maria Oliveira,Vanessa Demopoulos,-110,-110
ufc-fight-night-november-19-2022,Nov 19 2022,Brady Hiestand,Fernie Garcia,Brady Hiestand,-170,+145
ufc-fight-night-november-19-2022,Nov 19 2022,Natalia Silva,Tereza Bleda,Natalia Silva,-165,+140
ufc-fight-night-december-03-2022,Dec 3 2022,Stephen Thompson,Kevin Holland,Stephen Thompson,+155,-180
ufc-fight-night-december-03-2022,Dec 3 2022,Bryan Barberena,Rafael Dos Anjos,Rafael Dos Anjos,+430,-560
ufc-fight-night-december-03-2022,Dec 3 2022,Matheus Nicolau,Matt Schnell,Matheus Nicolau,-365,+300
ufc-fight-night-december-03-2022,Dec 3 2022,Tai Tuivasa,Sergei Pavlovich,Sergei Pavlovich,+190,-225
ufc-fight-night-december-03-2022,Dec 3 2022,Jack Hermansson,Roman Dolidze,Roman Dolidze,-195,+165
ufc-fight-night-december-03-2022,Dec 3 2022,Eryk Anders,Kyle Daukaus,Eryk Anders,+190,-225
ufc-fight-night-december-03-2022,Dec 3 2022,Niko Price,Phil Rowe,Phil Rowe,-135,+115
ufc-fight-night-december-03-2022,Dec 3 2022,Angela Hill,Emily Ducote,Angela Hill,+100,-120
ufc-fight-night-december-03-2022,Dec 3 2022,Clay Guida,Scott Holtzman,Clay Guida,+145,-170
ufc-fight-night-december-03-2022,Dec 3 2022,Michael Johnson,Marc Diakiese,Michael Johnson,+260,-315
ufc-fight-night-december-03-2022,Dec 3 2022,Darren Elkins,Jonathan Pearce,Jonathan Pearce,+370,-460
ufc-fight-night-december-03-2022,Dec 3 2022,Natan Levy,Genaro Valdez,Natan Levy,-200,+170
ufc-fight-night-december-03-2022,Dec 3 2022,Marcelo Rojo,Francis Marshall,Francis Marshall,+140,-165
ufc-fight-night-december-03-2022,Dec 3 2022,Yazmin Jauregui,Istela Nunes,Yazmin Jauregui,-305,+255
ufc-282,Dec 10 2022,Jan Błachowicz,Magomed Ankalaev,,+280,-340
ufc-282,Dec 10 2022,Paddy Pimblett,Jared Gordon,Paddy Pimblett,-245,+205
ufc-282,Dec 10 2022,Santiago Ponzinibbio,Alex Morono,Santiago Ponzinibbio,-180,+155
ufc-282,Dec 10 2022,Darren Till,Dricus Du Plessis,Dricus Du Plessis,+155,-180
ufc-282,Dec 10 2022,Bryce Mitchell,Ilia Topuria,Ilia Topuria,+120,-140
ufc-282,Dec 10 2022,Raul Rosas Jr.,Jay Perrin,Raul Rosas Jr.,-240,+200
ufc-282,Dec 10 2022,Jairzinho Rozenstruik,Chris Daukaus,Jairzinho Rozenstruik,-170,+145
ufc-282,Dec 10 2022,Edmen Shahbazyan,Dalcha Lungiambula,Edmen Shahbazyan,-295,+245
ufc-282,Dec 10 2022,Chris Curtis,Joaquin Buckley,Chris Curtis,+145,-170
ufc-282,Dec 10 2022,Billy Quarantillo,Alexander Hernandez,Billy Quarantillo,-165,+140
ufc-282,Dec 10 2022,TJ Brown,Erik Silva,TJ Brown,-110,-110
ufc-282,Dec 10 2022,Cameron Saaiman,Steven Koslow,Cameron Saaiman,-360,+295
ufc-fight-night-december-17-2022,Dec 17 2022,Jared Cannonier,Sean Strickland,Jared Cannonier,-105,-115
ufc-fight-night-december-17-2022,Dec 17 2022,Arman Tsarukyan,Damir Ismagulov,Arman Tsarukyan,-190,+160
ufc-fight-night-december-17-2022,Dec 17 2022,Amir Albazi,Alessandro Costa,Amir Albazi,-410,+330
ufc-fight-night-december-17-2022,Dec 17 2022,Alex Caceres,Julian Erosa,Alex Caceres,+145,-170
ufc-fight-night-december-17-2022,Dec 17 2022,Drew Dober,King Green,,-150,+130
ufc-fight-night-december-17-2022,Dec 17 2022,Cody Brundage,Michal Oleksiejczuk,Michal Oleksiejczuk,+235,-280
ufc-fight-night-december-17-2022,Dec 17 2022,Cheyanne Vlismas,Cory McKenna,Cory McKenna,-,-
ufc-fight-night-december-17-2022,Dec 17 2022,Jake Matthews,Matthew Semelsberger,Matthew Semelsberger,-280,+235
ufc-fight-night-december-17-2022,Dec 17 2022,Said Nurmagomedov,Saidyokub Kakhramonov,Said Nurmagomedov,+100,-120
ufc-fight-night-december-17-2022,Dec 17 2022,Rafa Garcia,Maheshate,Rafa Garcia,-135,+115
ufc-fight-night-december-17-2022,Dec 17 2022,Bryan Battle,Rinat Fakhretdinov,Rinat Fakhretdinov,+130,-150
ufc-fight-night-december-17-2022,Dec 17 2022,David Dvorak,Manel Kape,Manel Kape,+210,-250
ufc-fight-night-december-17-2022,Dec 17 2022,Sergey Morozov,Journey Newson,Sergey Morozov,-300,+250
ufc-fight-night-january-14-2023,Jan 14 2023,Sean Strickland,Nassourdine Imavov,Sean Strickland,+115,-135
ufc-fight-night-january-14-2023,Jan 14 2023,Dan Ige,Damon Jackson,Dan Ige,-125,+105
ufc-fight-night-january-14-2023,Jan 14 2023,Punahele Soriano,Roman Kopylov,Roman Kopylov,-150,+130
ufc-fight-night-january-14-2023,Jan 14 2023,Ketlen Vieira,Raquel Pennington,Raquel Pennington,-120,+100
ufc-fight-night-january-14-2023,Jan 14 2023,Umar Nurmagomedov,Raoni Barcelos,Umar Nurmagomedov,-975,+675
ufc-fight-night-january-14-2023,Jan 14 2023,Javid Basharat,Mateus Mendonça,,-315,+260
ufc-fight-night-january-14-2023,Jan 14 2023,Claudio Ribeiro,Abdul Razak Alhassan,Abdul Razak Alhassan,-115,-105
ufc-fight-night-january-14-2023,Jan 14 2023,Mateusz Rębecki,Nick Fiore,,-740,+540
ufc-fight-night-january-14-2023,Jan 14 2023,Allan Nascimento,Carlos Hernandez,Allan Nascimento,-330,+275
ufc-fight-night-january-14-2023,Jan 14 2023,Dan Argueta,Nick Aguirre,Dan Argueta,-520,+410
ufc-fight-night-january-14-2023,Jan 14 2023,Charles Johnson,Jimmy Flick,Charles Johnson,-345,+285
ufc-283,Jan 21 2023,Glover Teixeira,Jamahal Hill,Jamahal Hill,+120,-140
ufc-283,Jan 21 2023,Deiveson Figueiredo,Brandon Moreno,,+105,-125
ufc-283,Jan 21 2023,Gilbert Burns,Neil Magny,Gilbert Burns,-460,+370
ufc-283,Jan 21 2023,Lauren Murphy,Jéssica Andrade,,+390,-490
ufc-283,Jan 21 2023,Paul Craig,Johnny Walker,Johnny Walker,+165,-195
ufc-283,Jan 21 2023,Mauricio Rua,Ihor Potieria,Ihor Potieria,+175,-205
ufc-283,Jan 21 2023,Gregory Rodrigues,Brunno Ferreira,Brunno Ferreira,-305,+255
ufc-283,Jan 21 2023,Thiago Moisés,Melquizael Costa,,-365,+300
ufc-283,Jan 21 2023,Gabriel Bonfim,Mounir Lazzez,Gabriel Bonfim,-165,+140
ufc-283,Jan 21 2023,Shamil Abdurakhimov,Jailton Almeida,Jailton Almeida,+675,-975
ufc-283,Jan 21 2023,Luan Lacerda,Cody Stamann,Cody Stamann,+300,-365
